417	37828
611	44528
1299	37826
376	11622
865	40015
1229	25987
924	28132
350	39696
1191	47344
1306	17686
323	38878
1340	37534
316	12144
1494	3651
275	28143
822	8847
678	10034
1121	42570
643	39820
1326	9905
745	6006
1477	10261
1457	48907
79	33307
1088	1107
972	32185
170	35911
1093	40357
907	49434
1297	17597
599	47597
404	15650
1415	4652
1174	49799
464	20108
698	13914
1465	38073
590	9620
470	49158
104	25322
237	33604
731	24032
1042	18989
1114	40413
968	20905
160	4802
422	30721
668	11741
1331	14654
628	18329
1038	46880
225	48851
624	40976
1462	17879
557	4143
1074	9029
1256	47723
201	37222
789	11320
171	22870
982	41808
485	49901
782	40165
1228	32051
1341	6116
463	16389
28	19515
249	27017
639	43011
793	39618
818	38638
1310	43425
361	28591
377	34701
493	20522
1346	6435
1087	23462
1091	11471
567	30221
306	20171
1213	13577
120	38463
1392	43014
1528	26718
183	5908
395	19035
620	45665
717	14256
62	46463
16	23612
1004	5276
1139	28647
1245	49489
492	23540
1525	47013
339	18767
716	1643
630	35952
1334	9207
208	44540
1559	24203
1167	35523
928	289
1217	19085
1148	28912
160	11003
698	18455
1393	16162
722	4798
184	11804
1591	36538
541	2759
84	33589
978	35888
557	8502
1082	10665
845	42201
31	32055
417	38838
1054	23219
200	1997
382	10365
1325	37164
658	27911
1570	42392
178	4010
1672	39815
1671	7369
1203	47785
725	24582
1665	5360
1340	14560
631	19333
268	11953
678	40634
718	31634
604	11696
879	26529
610	37473
852	48209
1	18853
1560	32105
1535	15364
859	24238
406	12802
450	1453
696	34192
35	11612
884	14168
675	14855
1086	37295
275	37897
167	17117
1640	21460
913	6924
735	49184
1586	2553
818	44882
889	24775
1561	45912
496	6774
131	37215
42	6963
812	27017
1442	15611
200	10002
1444	6233
311	25032
627	18499
809	48152
102	42120
361	42388
330	5108
249	41561
553	43010
1216	44691
1388	43925
88	32535
1236	9835
691	14683
269	37410
518	15356
582	17572
488	25816
475	29612
1566	693
782	17923
1472	38944
108	28814
181	14369
1444	38617
1558	45505
1146	5740
1073	25496
1232	25565
1598	38805
957	41566
1544	9471
757	42369
1561	19715
1153	5933
1474	30272
310	20256
1441	1272
439	39125
1688	39598
392	13691
984	46843
717	2838
1274	43437
1275	5500
1330	25487
1624	9104
636	17240
500	977
1144	49044
1657	7116
431	21511
110	44329
731	44772
1109	15383
531	26510
478	43751
434	49414
737	8274
204	13060
1481	28053
361	36745
184	7022
1315	3994
1491	34235
1597	38739
1236	1549
1143	22801
1480	48824
1007	10052
862	47821
1657	30195
1400	26756
800	3744
1451	4673
141	25278
912	29305
168	35968
1686	22106
222	23938
853	18971
675	41585
1222	10429
8	7893
462	40981
580	23487
901	35806
1272	14588
601	48075
441	23000
1281	9031
597	8883
255	44855
102	23486
908	21689
1794	9591
433	45238
561	45225
822	49658
1302	42640
1287	38067
1745	5929
106	3283
1671	41890
803	34564
1248	10260
1177	48557
766	49242
258	44072
355	48765
1004	45441
833	6184
943	40648
879	8855
287	38324
1437	23288
878	19062
621	41655
101	6094
1385	20099
1493	7247
790	43434
1802	787
865	25609
1706	16125
509	23542
1556	21182
331	2587
1539	34031
1481	1035
392	9912
562	33031
488	39789
1308	8417
970	39871
408	5040
1627	6030
1187	3636
1561	10622
912	26215
580	29568
1180	40462
1002	21877
690	19332
1754	9669
1099	40659
329	41731
1500	30791
623	19662
1433	36778
987	5280
1513	16023
1801	19076
805	39513
189	41633
100	31779
1289	37288
644	39719
771	38279
1371	2529
518	36855
340	47420
446	2496
597	1650
565	40980
551	6307
343	24315
853	47486
185	28003
587	16749
1458	16374
120	26338
390	27473
724	33292
1473	7455
344	22396
1054	44730
1131	27383
1226	36178
747	4557
408	10245
890	17955
1047	24232
1562	44904
1337	10348
746	49551
1261	25770
1625	19187
1212	23257
1366	42222
1494	44380
921	30904
1221	36801
1896	22172
399	22012
948	33852
536	3499
878	14822
1291	23520
259	23091
1586	27354
1783	43747
87	17351
1816	4949
1067	22514
477	21659
1254	8272
1097	45791
1409	18357
1231	30987
679	16827
1823	42171
1153	34336
1380	40492
406	26154
951	15284
623	22102
1743	9106
158	28935
1033	34985
473	11438
1434	32932
1083	30138
1549	46264
1744	1597
553	37217
1837	23023
185	49058
440	30615
1378	838
1483	31229
1841	21465
1084	19739
233	13110
1751	2552
1509	3984
1307	35806
1520	30004
496	29970
983	15354
384	42919
967	28300
1268	40918
132	6281
1755	10869
1201	17213
1959	14986
816	12981
544	49143
560	2059
522	25145
1967	42658
827	21977
661	41225
519	1802
1655	33066
1287	4800
1366	30294
1158	31775
1287	3746
1549	43085
1218	40331
682	14515
935	30552
1643	9274
1172	957
1109	32509
1101	5552
406	5261
337	28253
1678	16306
537	1272
627	11019
1417	9510
431	35338
354	8547
1073	20372
1326	47048
72	3127
1829	35758
1642	22579
703	1409
247	37037
76	4660
992	21722
1821	9405
462	46061
1389	29851
1632	5443
897	27026
1917	21999
57	16630
1390	36224
467	38304
1329	15772
1856	49365
161	39937
783	47689
1267	20357
1659	11536
1973	37439
941	42246
68	47823
48	19493
536	2738
1114	47097
1738	22450
104	4030
354	45637
655	26556
837	48843
27	7676
430	34155
820	17046
308	49997
792	3059
1234	5332
1021	16919
723	30067
1496	304
721	21319
460	17395
1835	5629
190	42925
593	44653
624	39596
1347	43016
39	19550
1313	16255
833	30000
740	17110
1127	7668
71	13688
1877	15349
145	34075
1995	2526
684	16408
1518	45426
448	25829
1159	12851
1744	30405
1096	1985
523	34147
1249	34011
1481	41689
935	34329
30	18904
1040	22241
236	9453
897	29516
1612	22711
576	25305
778	41705
997	24051
1967	1555
1913	11779
1682	48504
1342	15161
1605	15109
1585	40824
1622	22737
1468	30176
523	9243
17	47454
868	41949
931	45929
340	41096
552	38162
270	25984
1034	15128
1088	37266
529	27654
859	32079
957	18353
182	11479
314	21874
1540	37002
8	21464
32	15630
1584	40099
621	7757
1519	13078
1842	7658
3	34028
1597	37039
416	34453
710	10310
803	17913
1788	10676
1078	11649
668	17921
798	3366
1159	12306
1586	26944
1530	39857
1378	33038
1166	39102
749	10975
99	24171
496	26155
1547	43186
1944	41378
1972	32909
372	21244
185	22828
251	9707
1626	36148
1411	27022
1787	39832
470	1148
656	15593
1451	39744
2051	24170
1438	40763
906	18843
853	15760
752	42482
1053	10791
1050	35839
821	23280
1510	8227
211	37867
983	29283
793	11015
1755	13840
886	32941
1933	30459
549	15639
81	21263
170	22981
725	23132
656	21430
1765	2724
1111	43273
862	38825
1199	30716
1298	88
771	38694
815	45581
1371	35720
622	2481
2097	42852
743	12106
726	19095
2077	15772
747	33693
1917	26217
1103	1519
1507	9316
672	19546
755	46572
980	461
636	39083
183	10951
1742	28901
1550	43571
848	14932
1102	44378
1330	5957
915	29008
1366	48126
1908	43432
1102	35260
436	9610
654	34372
1724	11559
1636	18351
1700	1379
1483	49976
1400	21724
1867	17774
1433	48481
1072	38385
726	44212
208	25161
956	24599
1622	20176
305	47655
1764	15447
4	14014
746	46306
2131	15631
1284	4545
86	48859
1048	6890
529	29685
1651	34431
1963	48413
1495	35959
1190	42977
801	45647
1632	28211
168	41044
1356	24417
387	48197
389	20571
1457	36474
510	590
501	41204
4	41588
812	27566
1311	41891
513	12818
526	15577
1732	30748
1715	37749
216	28461
1556	32165
1781	14199
1522	33962
444	23905
2016	31167
389	36581
319	30128
1144	28825
730	44968
420	32150
1119	9991
2233	3339
1264	761
1852	9580
1976	42691
1057	47642
336	11553
1692	3861
804	30120
687	47336
2076	35905
1913	25286
1896	7610
84	14775
1359	27416
676	22724
589	6481
240	18266
1949	28482
1113	43333
838	49185
326	1853
577	42544
17	12536
768	16948
1196	44732
370	20294
165	12545
1972	14829
1408	43054
2215	37955
483	27380
1099	3293
1790	19198
2088	32132
1968	3975
934	15967
1991	39571
413	13214
1756	33701
173	21720
1841	19749
1673	1342
1114	19114
1698	31718
2044	1499
748	29284
1300	48916
779	1439
1581	3174
1605	39449
314	29514
1263	17159
961	1796
315	56
1588	22056
1757	14638
130	23051
1160	11470
1788	5515
662	23084
1894	12021
2295	22744
172	2297
1962	39537
505	2198
750	5611
1181	41159
184	27183
1491	20387
1263	18159
915	23226
737	4718
1296	327
2283	47976
1952	25712
2299	27111
286	49896
1005	30746
811	32617
1042	18408
767	9307
1702	25923
1495	32486
1046	13789
1950	20151
584	6509
927	32791
1086	45474
1302	26234
1059	42075
1402	42467
1893	16698
722	42754
716	8168
1168	27939
1651	44590
1721	47387
63	25454
539	34226
233	8956
1690	35094
1429	23180
1803	8493
2041	14887
2094	35046
83	32596
1562	31365
1943	16790
2155	11597
43	1207
1933	42319
877	33562
19	10267
1631	27658
252	3893
158	45208
618	6727
2181	6638
356	28229
2031	31654
696	5925
2012	28156
674	9187
488	48092
632	14141
1706	14089
1422	20211
1177	8255
1733	6411
1800	30411
2231	7075
309	11981
2120	11797
72	47109
953	12977
6	9082
160	9410
2187	48296
1576	29639
845	25734
1816	18477
1416	33967
330	37358
2028	47830
821	11943
979	32227
1442	38530
1585	16638
652	31334
437	28502
1000	49320
384	39535
621	37724
1908	33418
1081	45960
649	49013
2195	47020
1454	2916
1754	6888
354	32037
1322	42858
86	43044
1668	7534
1825	11521
1398	36424
1835	7620
1070	5023
97	18389
1469	32033
1585	38008
759	3426
990	9226
1605	5734
956	7291
2241	30410
1244	35539
439	35779
289	10901
1135	12416
1001	49379
2355	32477
463	8195
2245	18781
1148	2164
1424	15536
637	30085
1065	6831
1976	9738
175	33813
1120	18379
1818	14430
133	5670
1446	41527
607	23306
2259	33667
1890	17272
749	32352
367	38495
907	23294
782	17289
722	4592
1741	1814
474	19924
1304	24181
1612	46527
1543	31696
2337	33853
2403	12405
2374	21644
1643	31102
1248	46408
1552	24820
908	20483
1733	20717
569	7848
2102	41484
695	20216
199	15003
269	5537
2031	11410
2296	37759
1044	4358
1551	12169
1248	19721
1890	41556
633	3576
1692	2486
686	12487
734	9576
107	44391
357	12331
526	39682
1556	23634
152	36625
218	3569
544	41514
1656	22811
687	31043
933	38972
1978	28924
1386	2016
1789	9181
2455	12451
722	38069
2407	43564
1338	3097
802	11076
741	35293
2174	26045
1974	12428
353	2383
191	32797
339	806
808	26256
1486	21868
105	46467
501	19628
1579	43756
140	41160
584	30634
465	12118
2054	8463
281	21112
1553	2636
1389	5414
2198	15827
907	45517
1267	26613
1464	44135
1646	42191
487	47361
593	34834
725	35667
2095	29010
1504	21243
1080	43223
415	21381
1583	20730
1595	23373
985	24303
228	30504
1704	41912
1404	41656
2020	37786
932	7457
1383	6536
55	23048
274	765
1604	566
2421	5804
766	36931
304	34520
996	2303
2333	16432
1237	34444
1182	11200
1026	20332
2418	37664
698	27046
2296	16572
128	46077
879	37202
915	45981
1975	6906
2134	30099
258	49693
888	20700
2514	22583
319	12216
278	987
724	22253
954	13448
1106	8905
886	34627
949	43375
1184	26558
181	48529
1522	24183
1764	13964
1523	11389
1127	3567
449	32496
369	45066
563	2429
1714	30949
2539	18605
812	30250
1585	13782
252	9976
1164	4057
1249	46492
1096	38548
582	18790
88	22483
65	1960
375	7053
1180	10220
1200	47755
798	4260
1878	6465
1952	6574
79	35738
2075	36232
59	15089
1008	7636
218	2632
2246	9213
1447	7602
781	31827
1429	13649
596	24592
1041	13985
1696	15667
386	23673
2366	33648
2219	22894
2259	39793
1102	23824
1421	20767
1094	26311
2497	28695
761	24684
2524	38111
2519	45349
2289	23825
1415	17266
1127	37697
751	12253
129	5063
1416	44145
2247	38918
124	37976
1185	5968
616	7552
2373	32576
1108	47130
185	31629
118	4647
1885	42965
544	3038
1265	12015
210	48141
2435	2005
2542	32241
354	43061
1498	15844
1217	19854
1512	28642
313	19154
1020	46084
1644	34568
1942	40742
1619	37033
1497	10483
1646	14391
927	40483
2298	38034
2031	41517
2129	39179
97	46012
39	45740
1766	22322
1113	13969
1296	10910
1154	38418
1900	40839
1761	3837
388	5031
1820	26293
2367	3427
2204	827
2106	47980
1380	20278
576	44606
89	5454
315	2915
2612	15743
490	38185
606	41329
1484	20002
2391	21963
11	33562
1531	44623
2345	31717
970	39976
1686	25629
2278	3686
1932	32699
2240	30285
637	47919
1434	38815
1131	11907
2163	46396
523	1135
599	27278
2522	44101
923	34420
2156	31025
1996	48397
614	48830
20	40635
70	30432
1928	25893
